Year,Month,Day,Hour,NSM,WeekStatus,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Day_Of_Week_Monday,Day_Of_Week_Saturday,Day_Of_Week_Sunday,Day_Of_Week_Thursday,Day_Of_Week_Tuesday,Day_Of_Week_Wednesday
2018,7,17,15,54900,1,2,18.94,0.0,96.67,100.0,0.03,71.6,0,0,0,0,1,0
2018,7,17,15,55800,1,2,20.09,0.0,96.41,100.0,0.03,72.97,0,0,0,0,1,0
2018,7,17,15,56700,1,2,33.12,0.0,95.33,100.0,0.05,104.58,0,0,0,0,1,0
2018,7,17,16,57600,1,2,23.44,0.0,95.82,100.0,0.04,78.55,0,0,0,0,1,0
2018,7,17,16,58500,1,2,35.75,0.0,94.97,100.0,0.05,108.4,0,0,0,0,1,0
2018,7,17,16,59400,1,2,33.59,0.0,94.85,100.0,0.05,100.55,0,0,0,0,1,0
2018,7,17,16,60300,1,2,29.77,0.0,94.78,100.0,0.04,88.45,0,0,0,0,1,0
2018,7,17,17,61200,1,2,33.55,0.0,95.19,100.0,0.05,104.26,0,0,0,0,1,0
2018,7,17,17,62100,1,1,24.62,0.0,95.2,100.0,0.04,76.61,0,0,0,0,1,0
2018,7,17,17,63000,1,1,12.85,1.08,97.79,99.98,0.03,60.05,0,0,0,0,1,0
2018,7,17,17,63900,1,1,0.0,6.8,100.0,97.87,0.01,32.44,0,0,0,0,1,0
2018,7,17,18,64800,1,1,0.0,6.05,100.0,98.29,0.01,32.29,0,0,0,0,1,0
2018,7,17,18,65700,1,1,21.74,1.26,90.34,99.96,0.02,45.79,0,0,0,0,1,0
2018,7,17,18,66600,1,1,44.21,0.0,89.95,100.0,0.04,91.04,0,0,0,0,1,0
2018,7,17,18,67500,1,1,32.51,0.0,93.68,100.0,0.04,87.05,0,0,0,0,1,0
2018,7,17,19,68400,1,1,23.76,0.0,93.08,100.0,0.03,60.48,0,0,0,0,1,0
2018,7,17,19,69300,1,1,13.93,0.0,95.84,100.0,0.02,46.8,0,0,0,0,1,0
2018,7,17,19,70200,1,1,17.21,0.0,95.51,100.0,0.03,55.48,0,0,0,0,1,0
2018,7,17,19,71100,1,1,11.23,0.0,97.01,100.0,0.02,44.89,0,0,0,0,1,0
2018,7,17,20,72000,1,1,20.63,0.0,94.06,100.0,0.03,57.17,0,0,0,0,1,0
2018,7,17,20,72900,1,1,5.0,0.0,99.12,100.0,0.02,37.48,0,0,0,0,1,0
2018,7,17,20,73800,1,1,18.79,0.04,94.76,100.0,0.03,55.76,0,0,0,0,1,0
2018,7,17,20,74700,1,1,6.26,2.88,98.56,99.69,0.02,36.47,0,0,0,0,1,0
2018,7,17,21,75600,1,1,0.0,20.56,100.0,43.24,0.0,9.86,0,0,0,0,1,0
2018,7,17,21,76500,1,1,0.0,19.3,100.0,32.44,0.0,6.62,0,0,0,0,1,0
2018,7,17,21,77400,1,1,0.0,16.63,100.0,22.16,0.0,3.78,0,0,0,0,1,0
2018,7,17,21,78300,1,1,0.0,16.27,100.0,23.03,0.0,3.85,0,0,0,0,1,0
2018,7,17,22,79200,1,1,0.0,16.16,100.0,23.18,0.0,3.85,0,0,0,0,1,0
2018,7,17,22,80100,1,1,0.0,13.46,100.0,26.77,0.0,3.74,0,0,0,0,1,0
2018,7,17,22,81000,1,1,0.0,3.78,100.0,69.66,0.0,3.67,0,0,0,0,1,0
2018,7,17,22,81900,1,1,0.0,3.92,100.0,66.92,0.0,3.53,0,0,0,0,1,0
2018,7,17,23,82800,1,1,0.0,4.82,100.0,50.36,0.0,2.81,0,0,0,0,1,0
2018,7,17,23,83700,1,0,0.0,5.58,100.0,44.08,0.0,2.74,0,0,0,0,1,0
2018,7,17,23,84600,1,0,0.0,5.65,100.0,43.12,0.0,2.7,0,0,0,0,1,0
2018,7,17,23,85500,1,0,0.0,5.69,100.0,42.35,0.0,2.66,0,0,0,0,1,0
2018,7,17,0,0,1,0,0.0,5.58,100.0,43.03,0.0,2.66,0,0,0,0,1,0
2018,7,18,0,900,1,0,0.0,5.54,100.0,43.81,0.0,2.7,0,0,0,0,0,1
2018,7,18,0,1800,1,0,0.0,5.4,100.0,45.25,0.0,2.74,0,0,0,0,0,1
2018,7,18,0,2700,1,0,0.0,5.36,100.0,45.52,0.0,2.74,0,0,0,0,0,1
2018,7,18,1,3600,1,0,0.0,5.4,100.0,44.72,0.0,2.7,0,0,0,0,0,1
2018,7,18,1,4500,1,0,0.0,5.36,100.0,44.99,0.0,2.7,0,0,0,0,0,1
2018,7,18,1,5400,1,0,0.0,5.29,100.0,45.46,0.0,2.7,0,0,0,0,0,1
2018,7,18,1,6300,1,0,0.0,5.33,100.0,46.11,0.0,2.77,0,0,0,0,0,1
2018,7,18,2,7200,1,0,0.0,5.0,100.0,54.38,0.0,3.24,0,0,0,0,0,1
2018,7,18,2,8100,1,0,0.0,5.11,100.0,55.62,0.0,3.42,0,0,0,0,0,1
2018,7,18,2,9000,1,0,0.0,5.08,100.0,49.83,0.0,2.92,0,0,0,0,0,1
2018,7,18,2,9900,1,0,0.0,5.18,100.0,48.59,0.0,2.88,0,0,0,0,0,1
2018,7,18,3,10800,1,0,0.0,5.18,100.0,48.59,0.0,2.88,0,0,0,0,0,1
2018,7,18,3,11700,1,0,0.0,5.11,100.0,49.61,0.0,2.92,0,0,0,0,0,1
2018,7,18,3,12600,1,0,3.1,1.48,67.16,88.48,0.0,2.81,0,0,0,0,0,1
2018,7,18,3,13500,1,0,4.39,0.0,54.85,100.0,0.0,2.88,0,0,0,0,0,1
2018,7,18,4,14400,1,0,4.32,0.0,57.3,100.0,0.0,3.02,0,0,0,0,0,1
2018,7,18,4,15300,1,0,4.03,0.0,63.92,100.0,0.0,3.35,0,0,0,0,0,1
2018,7,18,4,16200,1,0,4.32,0.0,54.93,100.0,0.0,2.84,0,0,0,0,0,1
2018,7,18,4,17100,1,0,4.39,0.0,53.91,100.0,0.0,2.81,0,0,0,0,0,1
2018,7,18,5,18000,1,0,4.43,0.0,53.02,100.0,0.0,2.77,0,0,0,0,0,1
2018,7,18,5,18900,1,0,4.46,0.0,53.31,100.0,0.0,2.81,0,0,0,0,0,1
2018,7,18,5,19800,1,0,4.57,0.0,51.83,100.0,0.0,2.77,0,0,0,0,0,1
2018,7,18,5,20700,1,0,4.39,0.0,52.95,100.0,0.0,2.74,0,0,0,0,0,1
2018,7,18,6,21600,1,0,4.36,0.0,52.65,100.0,0.0,2.7,0,0,0,0,0,1
2018,7,18,6,22500,1,0,4.28,0.0,53.92,100.0,0.0,2.74,0,0,0,0,0,1
2018,7,18,6,23400,1,0,4.18,0.0,54.82,100.0,0.0,2.74,0,0,0,0,0,1
2018,7,18,6,24300,1,0,4.0,0.0,56.93,100.0,0.0,2.77,0,0,0,0,0,1
2018,7,18,7,25200,1,0,3.78,0.0,57.55,100.0,0.0,2.66,0,0,0,0,0,1
2018,7,18,7,26100,1,0,3.82,0.0,57.14,100.0,0.0,2.66,0,0,0,0,0,1
2018,7,18,7,27000,1,0,3.6,0.0,63.89,100.0,0.0,2.99,0,0,0,0,0,1
2018,7,18,7,27900,1,0,3.42,0.0,69.55,100.0,0.0,3.31,0,0,0,0,0,1
2018,7,18,8,28800,1,0,2.99,0.0,78.75,100.0,0.0,3.82,0,0,0,0,0,1
2018,7,18,8,29700,1,0,24.8,0.0,76.8,100.0,0.01,29.74,0,0,0,0,0,1
2018,7,18,8,30600,1,0,43.42,0.0,70.62,100.0,0.02,43.31,0,0,0,0,0,1
2018,7,18,8,31500,1,0,48.2,0.0,71.77,100.0,0.02,49.68,0,0,0,0,0,1
2018,7,18,9,32400,1,0,33.95,0.0,81.37,100.0,0.02,47.52,0,0,0,0,0,1
2018,7,18,9,33300,1,1,39.1,0.0,81.96,100.0,0.03,55.94,0,0,0,0,0,1
2018,7,18,9,34200,1,1,33.48,0.0,83.15,100.0,0.02,50.11,0,0,0,0,0,1
2018,7,18,9,35100,1,1,28.26,0.0,85.01,100.0,0.02,45.61,0,0,0,0,0,1
2018,7,18,10,36000,1,1,32.51,0.0,84.24,100.0,0.02,50.83,0,0,0,0,0,1
2018,7,18,10,36900,1,2,27.14,0.0,85.5,100.0,0.02,44.75,0,0,0,0,0,1
2018,7,18,10,37800,1,2,33.26,0.0,83.73,100.0,0.02,50.94,0,0,0,0,0,1
2018,7,18,10,38700,1,2,41.08,0.0,84.21,100.0,0.03,64.15,0,0,0,0,0,1
2018,7,18,11,39600,1,2,56.56,0.0,80.26,100.0,0.03,76.1,0,0,0,0,0,1
2018,7,18,11,40500,1,2,45.79,0.0,74.63,100.0,0.02,51.34,0,0,0,0,0,1
2018,7,18,11,41400,1,2,51.62,0.0,70.54,100.0,0.02,51.37,0,0,0,0,0,1
2018,7,18,11,42300,1,2,52.85,0.0,72.13,100.0,0.03,55.04,0,0,0,0,0,1
2018,7,18,12,43200,1,2,45.61,0.0,72.2,100.0,0.02,47.59,0,0,0,0,0,1
2018,7,18,12,44100,1,1,13.39,0.0,91.03,100.0,0.01,29.45,0,0,0,0,0,1
2018,7,18,12,45000,1,1,5.58,0.0,98.41,100.0,0.01,30.92,0,0,0,0,0,1
2018,7,18,12,45900,1,1,5.98,0.0,97.96,100.0,0.01,29.16,0,0,0,0,0,1
2018,7,18,13,46800,1,1,6.59,0.0,97.59,100.0,0.01,29.45,0,0,0,0,0,1
2018,7,18,13,47700,1,2,28.3,0.0,84.59,100.0,0.02,44.89,0,0,0,0,0,1
2018,7,18,13,48600,1,2,59.8,0.0,77.72,100.0,0.03,73.87,0,0,0,0,0,1
2018,7,18,13,49500,1,2,43.85,0.0,80.64,100.0,0.03,59.8,0,0,0,0,0,1
2018,7,18,14,50400,1,2,50.18,0.0,80.02,100.0,0.03,66.96,0,0,0,0,0,1
2018,7,18,14,51300,1,2,39.92,0.0,84.3,100.0,0.03,62.57,0,0,0,0,0,1
2018,7,18,14,52200,1,2,24.12,0.0,91.33,100.0,0.02,54.07,0,0,0,0,0,1
2018,7,18,14,53100,1,2,29.81,0.0,89.7,100.0,0.03,60.48,0,0,0,0,0,1
2018,7,18,15,54000,1,2,27.9,0.0,89.81,100.0,0.03,56.99,0,0,0,0,0,1
2018,7,18,15,54900,1,2,19.55,0.0,92.72,100.0,0.02,48.38,0,0,0,0,0,1
2018,7,18,15,55800,1,2,25.2,0.0,90.15,100.0,0.02,52.49,0,0,0,0,0,1
2018,7,18,15,56700,1,2,30.96,0.0,88.61,100.0,0.03,59.18,0,0,0,0,0,1
2018,7,18,16,57600,1,2,29.88,0.0,89.69,100.0,0.03,60.59,0,0,0,0,0,1
2018,7,18,16,58500,1,2,31.5,0.0,89.14,100.0,0.03,61.96,0,0,0,0,0,1
2018,7,18,16,59400,1,2,34.78,0.0,87.03,100.0,0.03,61.45,0,0,0,0,0,1
2018,7,18,16,60300,1,2,30.53,0.0,89.71,100.0,0.03,61.99,0,0,0,0,0,1
2018,7,18,17,61200,1,2,21.53,0.0,92.69,100.0,0.02,53.17,0,0,0,0,0,1
2018,7,18,17,62100,1,1,16.24,0.0,95.2,100.0,0.02,50.51,0,0,0,0,0,1
2018,7,18,17,63000,1,1,22.14,0.0,93.87,100.0,0.03,60.3,0,0,0,0,0,1
2018,7,18,17,63900,1,1,21.96,0.0,93.97,100.0,0.03,60.34,0,0,0,0,0,1
2018,7,18,18,64800,1,1,17.35,0.22,95.09,100.0,0.02,53.32,0,0,0,0,0,1
2018,7,18,18,65700,1,1,0.0,11.66,100.0,44.72,0.0,5.83,0,0,0,0,0,1
2018,7,18,18,66600,1,1,0.0,8.35,100.0,41.24,0.0,3.78,0,0,0,0,0,1
2018,7,18,18,67500,1,1,0.0,16.52,100.0,20.27,0.0,3.42,0,0,0,0,0,1
2018,7,18,19,68400,1,1,0.0,25.52,100.0,13.13,0.0,3.38,0,0,0,0,0,1
2018,7,18,19,69300,1,1,0.0,25.99,100.0,13.05,0.0,3.42,0,0,0,0,0,1
2018,7,18,19,70200,1,1,0.0,25.96,100.0,13.06,0.0,3.42,0,0,0,0,0,1
2018,7,18,19,71100,1,1,0.0,25.88,100.0,13.1,0.0,3.42,0,0,0,0,0,1
2018,7,18,20,72000,1,1,0.0,24.7,100.0,13.16,0.0,3.28,0,0,0,0,0,1
2018,7,18,20,72900,1,1,0.0,17.5,100.0,15.85,0.0,2.81,0,0,0,0,0,1
2018,7,18,20,73800,1,1,0.0,17.5,100.0,15.63,0.0,2.77,0,0,0,0,0,1
2018,7,18,20,74700,1,1,0.0,17.39,100.0,15.73,0.0,2.77,0,0,0,0,0,1
2018,7,18,21,75600,1,1,0.0,17.35,100.0,16.15,0.0,2.84,0,0,0,0,0,1
2018,7,18,21,76500,1,1,0.0,17.1,100.0,16.83,0.0,2.92,0,0,0,0,0,1
2018,7,18,21,77400,1,1,0.0,16.99,100.0,16.71,0.0,2.88,0,0,0,0,0,1
2018,7,18,21,78300,1,1,0.0,16.88,100.0,17.22,0.0,2.95,0,0,0,0,0,1
2018,7,18,22,79200,1,1,0.0,19.76,100.0,16.38,0.0,3.28,0,0,0,0,0,1
2018,7,18,22,80100,1,1,0.0,16.38,100.0,19.63,0.0,3.28,0,0,0,0,0,1
2018,7,18,22,81000,1,1,0.0,4.79,100.0,50.6,0.0,2.81,0,0,0,0,0,1
2018,7,18,22,81900,1,1,0.0,4.75,100.0,51.32,0.0,2.84,0,0,0,0,0,1
2018,7,18,23,82800,1,1,0.0,4.72,100.0,51.15,0.0,2.81,0,0,0,0,0,1
2018,7,18,23,83700,1,0,0.0,4.86,100.0,50.05,0.0,2.81,0,0,0,0,0,1
2018,7,18,23,84600,1,0,0.0,5.08,100.0,46.93,0.0,2.7,0,0,0,0,0,1
2018,7,18,23,85500,1,0,0.0,5.04,100.0,48.17,0.0,2.77,0,0,0,0,0,1
2018,7,18,0,0,1,0,0.0,5.22,100.0,54.35,0.0,3.38,0,0,0,0,0,1
2018,7,19,0,900,1,0,0.0,4.82,100.0,52.71,0.0,2.99,0,0,0,1,0,0
2018,7,19,0,1800,1,0,0.0,4.9,100.0,50.15,0.0,2.84,0,0,0,1,0,0
2018,7,19,0,2700,1,0,0.0,4.9,100.0,49.21,0.0,2.77,0,0,0,1,0,0
2018,7,19,1,3600,1,0,0.0,4.86,100.0,50.05,0.0,2.81,0,0,0,1,0,0
2018,7,19,1,4500,1,0,0.0,4.79,100.0,50.6,0.0,2.81,0,0,0,1,0,0
2018,7,19,1,5400,1,0,0.0,4.72,100.0,54.9,0.0,3.1,0,0,0,1,0,0
2018,7,19,1,6300,1,0,0.0,4.79,100.0,52.44,0.0,2.95,0,0,0,1,0,0
2018,7,19,2,7200,1,0,0.0,4.64,100.0,54.55,0.0,3.02,0,0,0,1,0,0
2018,7,19,2,8100,1,0,0.0,4.61,100.0,54.42,0.0,2.99,0,0,0,1,0,0
2018,7,19,2,9000,1,0,0.0,4.68,100.0,53.84,0.0,2.99,0,0,0,1,0,0
2018,7,19,2,9900,1,0,0.0,4.57,100.0,55.13,0.0,3.02,0,0,0,1,0,0
2018,7,19,3,10800,1,0,0.0,4.54,100.0,54.09,0.0,2.92,0,0,0,1,0,0
2018,7,19,3,11700,1,0,0.0,4.61,100.0,53.9,0.0,2.95,0,0,0,1,0,0
2018,7,19,3,12600,1,0,3.82,1.3,67.13,93.61,0.0,3.46,0,0,0,1,0,0
2018,7,19,3,13500,1,0,5.33,0.0,53.55,100.0,0.0,3.38,0,0,0,1,0,0
2018,7,19,4,14400,1,0,4.9,0.0,48.81,100.0,0.0,2.74,0,0,0,1,0,0
2018,7,19,4,15300,1,0,5.04,0.0,48.17,100.0,0.0,2.77,0,0,0,1,0,0
2018,7,19,4,16200,1,0,4.79,0.0,55.19,100.0,0.0,3.17,0,0,0,1,0,0
2018,7,19,4,17100,1,0,4.9,0.0,52.09,100.0,0.0,2.99,0,0,0,1,0,0
2018,7,19,5,18000,1,0,4.97,0.0,49.22,100.0,0.0,2.81,0,0,0,1,0,0
2018,7,19,5,18900,1,0,4.82,0.0,48.87,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,5,19800,1,0,4.79,0.0,49.1,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,5,20700,1,0,4.9,0.0,48.26,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,6,21600,1,0,4.93,0.0,48.03,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,6,22500,1,0,4.79,0.0,49.1,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,6,23400,1,0,4.61,0.0,50.54,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,6,24300,1,0,4.46,0.0,50.22,100.0,0.0,2.59,0,0,0,1,0,0
2018,7,19,7,25200,1,0,4.5,0.0,51.45,100.0,0.0,2.7,0,0,0,1,0,0
2018,7,19,7,26100,1,0,4.46,0.0,53.31,100.0,0.0,2.81,0,0,0,1,0,0
2018,7,19,7,27000,1,0,4.21,0.0,60.99,100.0,0.0,3.24,0,0,0,1,0,0
2018,7,19,7,27900,1,0,4.32,0.0,64.02,100.0,0.0,3.6,0,0,0,1,0,0
2018,7,19,8,28800,1,0,6.01,0.0,66.35,100.0,0.0,5.33,0,0,0,1,0,0
2018,7,19,8,29700,1,0,46.91,0.0,70.35,100.0,0.02,46.44,0,0,0,1,0,0
2018,7,19,8,30600,1,0,53.21,0.0,70.44,100.0,0.02,52.81,0,0,0,1,0,0
2018,7,19,8,31500,1,0,64.44,0.0,71.16,100.0,0.03,65.27,0,0,0,1,0,0
2018,7,19,9,32400,1,0,54.07,0.0,79.66,100.0,0.03,71.24,0,0,0,1,0,0
2018,7,19,9,33300,1,1,52.7,0.0,80.89,100.0,0.03,72.5,0,0,0,1,0,0
2018,7,19,9,34200,1,1,42.91,0.0,81.15,100.0,0.03,59.58,0,0,0,1,0,0
2018,7,19,9,35100,1,1,35.14,0.0,83.01,100.0,0.02,52.31,0,0,0,1,0,0
2018,7,19,10,36000,1,1,30.56,0.0,84.07,100.0,0.02,47.45,0,0,0,1,0,0
2018,7,19,10,36900,1,2,35.89,0.0,83.52,100.0,0.02,54.5,0,0,0,1,0,0
2018,7,19,10,37800,1,2,43.16,0.0,82.18,100.0,0.03,62.24,0,0,0,1,0,0
2018,7,19,10,38700,1,2,35.24,0.0,83.76,100.0,0.02,54.04,0,0,0,1,0,0
2018,7,19,11,39600,1,2,38.88,0.0,82.57,100.0,0.03,56.92,0,0,0,1,0,0
2018,7,19,11,40500,1,2,57.42,0.0,77.66,100.0,0.03,70.78,0,0,0,1,0,0
2018,7,19,11,41400,1,2,66.49,0.0,80.05,100.0,0.04,88.81,0,0,0,1,0,0
2018,7,19,11,42300,1,2,77.58,0.0,79.1,100.0,0.05,100.3,0,0,0,1,0,0
2018,7,19,12,43200,1,2,62.21,0.0,82.68,100.0,0.04,91.44,0,0,0,1,0,0
2018,7,19,12,44100,1,1,2.88,3.96,92.59,87.22,0.0,7.06,0,0,0,1,0,0
2018,7,19,12,45000,1,1,1.15,5.26,99.73,94.73,0.01,15.55,0,0,0,1,0,0
2018,7,19,12,45900,1,1,2.16,0.5,99.57,99.98,0.01,23.33,0,0,0,1,0,0
2018,7,19,13,46800,1,1,4.64,0.32,98.48,99.99,0.01,26.32,0,0,0,1,0,0
2018,7,19,13,47700,1,2,25.06,0.0,88.9,100.0,0.02,48.64,0,0,0,1,0,0
2018,7,19,13,48600,1,2,37.04,0.0,87.58,100.0,0.03,67.21,0,0,0,1,0,0
2018,7,19,13,49500,1,2,41.36,0.0,91.63,100.0,0.04,94.61,0,0,0,1,0,0
2018,7,19,14,50400,1,2,31.0,0.0,92.47,100.0,0.03,75.28,0,0,0,1,0,0
2018,7,19,14,51300,1,2,32.18,0.0,91.26,100.0,0.03,71.82,0,0,0,1,0,0
2018,7,19,14,52200,1,2,37.76,0.0,93.29,100.0,0.04,97.85,0,0,0,1,0,0
2018,7,19,14,53100,1,2,41.98,0.0,93.01,100.0,0.05,106.27,0,0,0,1,0,0
2018,7,19,15,54000,1,2,38.52,0.0,90.89,100.0,0.04,83.95,0,0,0,1,0,0
2018,7,19,15,54900,1,2,30.89,0.0,92.63,100.0,0.03,75.96,0,0,0,1,0,0
2018,7,19,15,55800,1,2,30.46,0.0,93.36,100.0,0.04,79.38,0,0,0,1,0,0
2018,7,19,15,56700,1,2,30.85,0.0,93.84,100.0,0.04,83.77,0,0,0,1,0,0
2018,7,19,16,57600,1,2,29.12,0.0,93.79,100.0,0.04,78.73,0,0,0,1,0,0
2018,7,19,16,58500,1,2,51.98,0.0,90.62,100.0,0.05,111.42,0,0,0,1,0,0
2018,7,19,16,59400,1,2,30.46,0.0,94.2,100.0,0.04,85.5,0,0,0,1,0,0
2018,7,19,16,60300,1,2,33.05,0.0,93.98,100.0,0.04,90.9,0,0,0,1,0,0
2018,7,19,17,61200,1,2,28.94,0.0,95.72,100.0,0.04,95.76,0,0,0,1,0,0
2018,7,19,17,62100,1,1,18.58,0.0,96.67,100.0,0.03,70.2,0,0,0,1,0,0
2018,7,19,17,63000,1,1,25.56,0.61,96.67,100.0,0.04,96.55,0,0,0,1,0,0
2018,7,19,17,63900,1,1,0.0,8.32,100.0,96.72,0.01,31.68,0,0,0,1,0,0
2018,7,19,18,64800,1,1,0.0,7.99,100.0,96.96,0.01,31.64,0,0,0,1,0,0
2018,7,19,18,65700,1,1,21.82,1.69,93.12,99.95,0.03,55.76,0,0,0,1,0,0
2018,7,19,18,66600,1,1,40.75,0.0,89.69,100.0,0.04,82.66,0,0,0,1,0,0
2018,7,19,18,67500,1,1,38.23,0.0,93.3,100.0,0.05,99.14,0,0,0,1,0,0
2018,7,19,19,68400,1,1,28.91,0.0,92.39,100.0,0.03,69.8,0,0,0,1,0,0
2018,7,19,19,69300,1,1,20.12,0.0,93.13,100.0,0.02,51.44,0,0,0,1,0,0
2018,7,19,19,70200,1,1,41.98,0.0,84.43,100.0,0.03,66.13,0,0,0,1,0,0
2018,7,19,19,71100,1,1,33.98,0.0,88.82,100.0,0.03,65.7,0,0,0,1,0,0
2018,7,19,20,72000,1,1,35.28,0.0,85.91,100.0,0.03,59.22,0,0,0,1,0,0
2018,7,19,20,72900,1,1,25.78,0.0,89.72,100.0,0.02,52.38,0,0,0,1,0,0
2018,7,19,20,73800,1,1,26.75,0.0,88.92,100.0,0.02,51.98,0,0,0,1,0,0
2018,7,19,20,74700,1,1,33.98,0.0,88.08,100.0,0.03,63.22,0,0,0,1,0,0
2018,7,19,21,75600,1,1,17.39,0.54,93.94,99.99,0.02,47.66,0,0,0,1,0,0
2018,7,19,21,76500,1,1,4.82,0.43,99.3,99.99,0.02,40.61,0,0,0,1,0,0
2018,7,19,21,77400,1,1,4.43,0.07,99.4,100.0,0.02,40.28,0,0,0,1,0,0
2018,7,19,21,78300,1,1,2.3,1.91,99.79,99.86,0.02,35.71,0,0,0,1,0,0
2018,7,19,22,79200,1,1,1.55,3.13,99.89,99.57,0.02,33.48,0,0,0,1,0,0
2018,7,19,22,80100,1,1,0.0,13.07,100.0,67.14,0.01,11.84,0,0,0,1,0,0
2018,7,19,22,81000,1,1,0.0,5.15,100.0,59.57,0.0,3.82,0,0,0,1,0,0
2018,7,19,22,81900,1,1,0.0,5.08,100.0,57.82,0.0,3.6,0,0,0,1,0,0
2018,7,19,23,82800,1,1,0.0,5.04,100.0,57.37,0.0,3.53,0,0,0,1,0,0
2018,7,19,23,83700,1,0,0.0,7.49,100.0,51.5,0.0,4.5,0,0,0,1,0,0
2018,7,19,23,84600,1,0,0.0,6.3,100.0,51.85,0.0,3.82,0,0,0,1,0,0
2018,7,19,23,85500,1,0,0.0,5.4,100.0,53.06,0.0,3.38,0,0,0,1,0,0
2018,7,19,0,0,1,0,0.0,5.4,100.0,53.51,0.0,3.42,0,0,0,1,0,0
2018,7,20,0,900,1,0,0.0,5.26,100.0,54.06,0.0,3.38,0,0,0,0,0,0
2018,7,20,0,1800,1,0,0.0,4.75,100.0,51.32,0.0,2.84,0,0,0,0,0,0
2018,7,20,0,2700,1,0,0.0,4.72,100.0,51.15,0.0,2.81,0,0,0,0,0,0
2018,7,20,1,3600,1,0,0.0,4.72,100.0,50.61,0.0,2.77,0,0,0,0,0,0
2018,7,20,1,4500,1,0,0.0,4.68,100.0,52.41,0.0,2.88,0,0,0,0,0,0
2018,7,20,1,5400,1,0,0.0,4.64,100.0,52.74,0.0,2.88,0,0,0,0,0,0
2018,7,20,1,6300,1,0,0.0,4.72,100.0,51.56,0.0,2.84,0,0,0,0,0,0
2018,7,20,2,7200,1,0,0.0,4.57,100.0,53.32,0.0,2.88,0,0,0,0,0,0
2018,7,20,2,8100,1,0,0.0,4.57,100.0,52.38,0.0,2.81,0,0,0,0,0,0
2018,7,20,2,9000,1,0,0.0,4.54,100.0,53.03,0.0,2.84,0,0,0,0,0,0
2018,7,20,2,9900,1,0,0.0,4.54,100.0,53.57,0.0,2.88,0,0,0,0,0,0
2018,7,20,3,10800,1,0,0.0,4.39,100.0,54.32,0.0,2.84,0,0,0,0,0,0
2018,7,20,3,11700,1,0,0.0,4.28,100.0,56.36,0.0,2.92,0,0,0,0,0,0
2018,7,20,3,12600,1,0,3.74,1.22,61.54,92.27,0.0,2.92,0,0,0,0,0,0
2018,7,20,3,13500,1,0,5.15,0.0,47.9,100.0,0.0,2.81,0,0,0,0,0,0
2018,7,20,4,14400,1,0,5.0,0.0,48.06,100.0,0.0,2.74,0,0,0,0,0,0
2018,7,20,4,15300,1,0,4.9,0.0,49.21,100.0,0.0,2.77,0,0,0,0,0,0
2018,7,20,4,16200,1,0,5.58,0.0,50.68,100.0,0.0,3.28,0,0,0,0,0,0
2018,7,20,4,17100,1,0,6.7,0.0,53.2,100.0,0.0,4.21,0,0,0,0,0,0
2018,7,20,5,18000,1,0,5.22,0.0,47.4,100.0,0.0,2.81,0,0,0,0,0,0
2018,7,20,5,18900,1,0,5.4,0.0,45.64,100.0,0.0,2.77,0,0,0,0,0,0
2018,7,20,5,19800,1,0,5.47,0.0,45.18,100.0,0.0,2.77,0,0,0,0,0,0
2018,7,20,5,20700,1,0,5.72,0.0,43.58,100.0,0.0,2.77,0,0,0,0,0,0
2018,7,20,6,21600,1,0,5.58,0.0,44.98,100.0,0.0,2.81,0,0,0,0,0,0
2018,7,20,6,22500,1,0,5.4,0.0,46.16,100.0,0.0,2.81,0,0,0,0,0,0
2018,7,20,6,23400,1,0,5.22,0.0,47.4,100.0,0.0,2.81,0,0,0,0,0,0
2018,7,20,6,24300,1,0,5.22,0.0,45.94,100.0,0.0,2.7,0,0,0,0,0,0
2018,7,20,7,25200,1,0,5.18,0.0,46.76,100.0,0.0,2.74,0,0,0,0,0,0
2018,7,20,7,26100,1,0,4.75,0.0,49.42,100.0,0.0,2.7,0,0,0,0,0,0
2018,7,20,7,27000,1,0,4.72,0.0,56.12,100.0,0.0,3.2,0,0,0,0,0,0
2018,7,20,7,27900,1,0,4.32,0.0,60.0,100.0,0.0,3.24,0,0,0,0,0,0
2018,7,20,8,28800,1,0,5.4,0.0,57.35,100.0,0.0,3.78,0,0,0,0,0,0
2018,7,20,8,29700,1,0,32.4,0.0,69.79,100.0,0.01,31.57,0,0,0,0,0,0
2018,7,20,8,30600,1,0,50.26,0.0,68.98,100.0,0.02,47.88,0,0,0,0,0,0
2018,7,20,8,31500,1,0,52.7,0.0,69.91,100.0,0.02,51.52,0,0,0,0,0,0
2018,7,20,9,32400,1,0,50.18,0.0,78.83,100.0,0.03,64.3,0,0,0,0,0,0
2018,7,20,9,33300,1,1,40.1,0.0,82.9,100.0,0.03,59.44,0,0,0,0,0,0
