Date,Year,Month,WeekStatus,Day_Of_Week,NSM,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Hour
2018-06-17,2018,6,0,Sunday,5400,0,4.18,0.0,56.74,100.0,0.0,2.88,1
2018-06-17,2018,6,0,Sunday,6300,0,4.18,0.0,54.82,100.0,0.0,2.74,1
2018-06-17,2018,6,0,Sunday,7200,0,4.1,0.0,56.53,100.0,0.0,2.81,2
2018-06-17,2018,6,0,Sunday,8100,0,4.0,0.0,56.93,100.0,0.0,2.77,2
2018-06-17,2018,6,0,Sunday,9000,0,3.96,0.0,56.9,100.0,0.0,2.74,2
2018-06-17,2018,6,0,Sunday,9900,0,3.89,0.0,58.0,100.0,0.0,2.77,2
2018-06-17,2018,6,0,Sunday,10800,0,3.82,0.0,58.7,100.0,0.0,2.77,3
2018-06-17,2018,6,0,Sunday,11700,0,4.0,0.0,56.93,100.0,0.0,2.77,3
2018-06-17,2018,6,0,Sunday,12600,0,4.07,0.0,56.26,100.0,0.0,2.77,3
2018-06-17,2018,6,0,Sunday,13500,0,3.92,0.0,57.71,100.0,0.0,2.77,3
2018-06-17,2018,6,0,Sunday,14400,0,4.0,0.0,56.93,100.0,0.0,2.77,4
2018-06-17,2018,6,0,Sunday,15300,0,4.0,0.0,56.51,100.0,0.0,2.74,4
2018-06-17,2018,6,0,Sunday,16200,0,4.1,0.0,56.53,100.0,0.0,2.81,4
2018-06-17,2018,6,0,Sunday,17100,0,4.03,0.0,57.6,100.0,0.0,2.84,4
2018-06-17,2018,6,0,Sunday,18000,0,3.96,0.0,64.59,100.0,0.0,3.35,5
2018-06-17,2018,6,0,Sunday,18900,0,4.64,0.0,59.33,100.0,0.0,3.42,5
2018-06-17,2018,6,0,Sunday,19800,0,4.43,0.0,56.33,100.0,0.0,3.02,5
2018-06-17,2018,6,0,Sunday,20700,0,4.28,0.0,54.33,100.0,0.0,2.77,5
2018-06-17,2018,6,0,Sunday,21600,0,4.43,0.0,53.56,100.0,0.0,2.81,6
2018-06-17,2018,6,0,Sunday,22500,0,4.28,0.0,53.92,100.0,0.0,2.74,6
2018-06-17,2018,6,0,Sunday,23400,0,4.25,0.0,54.19,100.0,0.0,2.74,6
2018-06-17,2018,6,0,Sunday,24300,0,4.39,0.0,52.95,100.0,0.0,2.74,6
2018-06-17,2018,6,0,Sunday,25200,0,4.39,0.0,52.95,100.0,0.0,2.74,7
2018-06-17,2018,6,0,Sunday,26100,0,4.32,0.0,54.53,100.0,0.0,2.81,7
2018-06-17,2018,6,0,Sunday,27000,0,4.36,0.0,54.17,100.0,0.0,2.81,7
2018-06-17,2018,6,0,Sunday,27900,0,4.32,0.0,53.56,100.0,0.0,2.74,7
2018-06-17,2018,6,0,Sunday,28800,0,4.39,0.0,52.95,100.0,0.0,2.74,8
2018-06-17,2018,6,0,Sunday,29700,0,4.32,0.0,53.56,100.0,0.0,2.74,8
2018-06-17,2018,6,0,Sunday,30600,0,4.25,0.0,54.6,100.0,0.0,2.77,8
2018-06-17,2018,6,0,Sunday,31500,0,4.21,0.0,56.46,100.0,0.0,2.88,8
2018-06-17,2018,6,0,Sunday,32400,0,0.61,13.32,98.51,25.35,0.0,3.49,9
2018-06-17,2018,6,0,Sunday,33300,0,0.0,17.21,100.0,17.73,0.0,3.1,9
2018-06-17,2018,6,0,Sunday,34200,0,0.0,16.99,100.0,17.33,0.0,2.99,9
2018-06-17,2018,6,0,Sunday,35100,0,0.0,16.99,100.0,17.33,0.0,2.99,9
2018-06-17,2018,6,0,Sunday,36000,0,0.0,18.47,100.0,17.07,0.0,3.2,10
2018-06-17,2018,6,0,Sunday,36900,0,0.0,19.91,100.0,17.79,0.0,3.6,10
2018-06-17,2018,6,0,Sunday,37800,0,0.0,17.1,100.0,18.23,0.0,3.17,10
2018-06-17,2018,6,0,Sunday,38700,0,0.0,17.03,100.0,17.29,0.0,2.99,10
2018-06-17,2018,6,0,Sunday,39600,0,0.0,17.06,100.0,17.04,0.0,2.95,11
2018-06-17,2018,6,0,Sunday,40500,0,0.0,7.63,100.0,34.88,0.0,2.84,11
2018-06-17,2018,6,0,Sunday,41400,0,0.0,5.26,100.0,47.12,0.0,2.81,11
2018-06-17,2018,6,0,Sunday,42300,0,0.0,5.18,100.0,47.68,0.0,2.81,11
2018-06-17,2018,6,0,Sunday,43200,0,0.0,4.97,100.0,50.66,0.0,2.92,12
2018-06-17,2018,6,0,Sunday,44100,0,0.0,10.69,100.0,26.94,0.0,2.99,12
2018-06-17,2018,6,0,Sunday,45000,0,0.0,16.7,100.0,18.02,0.0,3.06,12
2018-06-17,2018,6,0,Sunday,45900,0,0.0,16.74,100.0,17.75,0.0,3.02,12
2018-06-17,2018,6,0,Sunday,46800,0,0.0,16.67,100.0,18.05,0.0,3.06,13
2018-06-17,2018,6,0,Sunday,47700,0,0.0,16.81,100.0,17.91,0.0,3.06,13
2018-06-17,2018,6,0,Sunday,48600,0,0.0,16.85,100.0,17.87,0.0,3.06,13
2018-06-17,2018,6,0,Sunday,49500,0,0.0,17.17,100.0,17.93,0.0,3.13,13
2018-06-17,2018,6,0,Sunday,50400,0,0.0,17.68,100.0,19.74,0.0,3.56,14
2018-06-17,2018,6,0,Sunday,51300,0,0.0,16.85,100.0,17.64,0.0,3.02,14
2018-06-17,2018,6,0,Sunday,52200,0,0.0,16.85,100.0,17.64,0.0,3.02,14
2018-06-17,2018,6,0,Sunday,53100,0,0.0,16.88,100.0,17.61,0.0,3.02,14
2018-06-17,2018,6,0,Sunday,54000,0,0.0,16.88,100.0,17.22,0.0,2.95,15
2018-06-17,2018,6,0,Sunday,54900,0,0.0,16.88,100.0,17.84,0.0,3.06,15
2018-06-17,2018,6,0,Sunday,55800,0,0.0,16.88,100.0,17.61,0.0,3.02,15
2018-06-17,2018,6,0,Sunday,56700,0,0.0,21.13,100.0,16.61,0.0,3.56,15
2018-06-17,2018,6,0,Sunday,57600,0,0.0,18.65,100.0,17.47,0.0,3.31,16
2018-06-17,2018,6,0,Sunday,58500,0,0.0,16.96,100.0,17.36,0.0,2.99,16
2018-06-17,2018,6,0,Sunday,59400,0,0.0,16.92,100.0,17.18,0.0,2.95,16
2018-06-17,2018,6,0,Sunday,60300,0,0.0,16.78,100.0,17.94,0.0,3.06,16
2018-06-17,2018,6,0,Sunday,61200,0,0.0,17.21,100.0,16.89,0.0,2.95,17
2018-06-17,2018,6,0,Sunday,62100,0,0.0,17.17,100.0,16.93,0.0,2.95,17
2018-06-17,2018,6,0,Sunday,63000,0,0.0,17.03,100.0,17.07,0.0,2.95,17
2018-06-17,2018,6,0,Sunday,63900,0,0.0,16.99,100.0,17.33,0.0,2.99,17
2018-06-17,2018,6,0,Sunday,64800,0,0.0,18.22,100.0,17.14,0.0,3.17,18
2018-06-17,2018,6,0,Sunday,65700,0,0.0,9.07,100.0,35.28,0.0,3.42,18
2018-06-17,2018,6,0,Sunday,66600,0,0.0,5.29,100.0,47.3,0.0,2.84,18
2018-06-17,2018,6,0,Sunday,67500,0,0.0,12.06,100.0,23.53,0.0,2.92,18
2018-06-17,2018,6,0,Sunday,68400,0,0.0,17.06,100.0,17.26,0.0,2.99,19
2018-06-17,2018,6,0,Sunday,69300,0,0.0,17.1,100.0,17.0,0.0,2.95,19
2018-06-17,2018,6,0,Sunday,70200,0,0.0,17.14,100.0,16.96,0.0,2.95,19
2018-06-17,2018,6,0,Sunday,71100,0,0.0,17.14,100.0,17.19,0.0,2.99,19
2018-06-17,2018,6,0,Sunday,72000,0,0.0,17.21,100.0,17.12,0.0,2.99,20
2018-06-17,2018,6,0,Sunday,72900,0,0.0,17.28,100.0,17.66,0.0,3.1,20
2018-06-17,2018,6,0,Sunday,73800,0,0.0,17.28,100.0,16.83,0.0,2.95,20
2018-06-17,2018,6,0,Sunday,74700,0,0.0,17.32,100.0,16.79,0.0,2.95,20
2018-06-17,2018,6,0,Sunday,75600,0,0.0,20.09,100.0,15.59,0.0,3.17,21
2018-06-17,2018,6,0,Sunday,76500,0,0.0,25.99,100.0,13.87,0.0,3.64,21
2018-06-17,2018,6,0,Sunday,77400,0,0.0,19.55,100.0,16.01,0.0,3.17,21
2018-06-17,2018,6,0,Sunday,78300,0,0.0,17.24,100.0,17.09,0.0,2.99,21
2018-06-17,2018,6,0,Sunday,79200,0,0.0,17.28,100.0,17.05,0.0,2.99,22
2018-06-17,2018,6,0,Sunday,80100,0,0.86,10.58,96.0,26.86,0.0,2.95,22
2018-06-17,2018,6,0,Sunday,81000,0,4.0,0.0,56.93,100.0,0.0,2.77,22
2018-06-17,2018,6,0,Sunday,81900,0,3.78,0.0,62.92,100.0,0.0,3.06,22
2018-06-17,2018,6,0,Sunday,82800,0,3.82,0.0,62.02,100.0,0.0,3.02,23
2018-06-17,2018,6,0,Sunday,83700,0,3.56,0.0,59.86,100.0,0.0,2.66,23
2018-06-17,2018,6,0,Sunday,84600,0,3.53,0.0,61.32,100.0,0.0,2.74,23
2018-06-17,2018,6,0,Sunday,85500,0,3.67,0.0,60.24,100.0,0.0,2.77,23
2018-06-17,2018,6,0,Sunday,0,0,3.82,0.0,58.28,100.0,0.0,2.74,0
2018-06-18,2018,6,1,Monday,900,0,3.74,0.0,59.1,100.0,0.0,2.74,0
2018-06-18,2018,6,1,Monday,1800,0,3.85,0.0,57.98,100.0,0.0,2.74,0
2018-06-18,2018,6,1,Monday,2700,0,3.96,0.0,56.9,100.0,0.0,2.74,0
2018-06-18,2018,6,1,Monday,3600,0,4.0,0.0,56.93,100.0,0.0,2.77,1
2018-06-18,2018,6,1,Monday,4500,0,4.03,0.0,56.64,100.0,0.0,2.77,1
2018-06-18,2018,6,1,Monday,5400,0,4.1,0.0,56.53,100.0,0.0,2.81,1
2018-06-18,2018,6,1,Monday,6300,0,4.1,0.0,55.98,100.0,0.0,2.77,1
2018-06-18,2018,6,1,Monday,7200,0,4.14,0.0,55.61,100.0,0.0,2.77,2
2018-06-18,2018,6,1,Monday,8100,0,3.92,0.0,64.17,100.0,0.0,3.28,2
2018-06-18,2018,6,1,Monday,9000,0,4.25,0.0,60.63,100.0,0.0,3.24,2
2018-06-18,2018,6,1,Monday,9900,0,4.36,0.0,60.93,100.0,0.0,3.35,2
2018-06-18,2018,6,1,Monday,10800,0,4.1,0.0,56.94,100.0,0.0,2.84,3
2018-06-18,2018,6,1,Monday,11700,0,4.1,0.0,56.94,100.0,0.0,2.84,3
2018-06-18,2018,6,1,Monday,12600,0,4.03,0.0,56.64,100.0,0.0,2.77,3
2018-06-18,2018,6,1,Monday,13500,0,3.92,0.0,57.29,100.0,0.0,2.74,3
2018-06-18,2018,6,1,Monday,14400,0,3.92,0.0,57.29,100.0,0.0,2.74,4
2018-06-18,2018,6,1,Monday,15300,0,3.96,0.0,56.9,100.0,0.0,2.74,4
2018-06-18,2018,6,1,Monday,16200,0,3.82,0.0,58.28,100.0,0.0,2.74,4
2018-06-18,2018,6,1,Monday,17100,0,3.74,0.0,60.07,100.0,0.0,2.81,4
2018-06-18,2018,6,1,Monday,18000,0,3.74,0.0,59.1,100.0,0.0,2.74,5
2018-06-18,2018,6,1,Monday,18900,0,3.89,0.0,56.45,100.0,0.0,2.66,5
2018-06-18,2018,6,1,Monday,19800,0,3.78,0.0,58.12,100.0,0.0,2.7,5
2018-06-18,2018,6,1,Monday,20700,0,3.78,0.0,58.12,100.0,0.0,2.7,5
2018-06-18,2018,6,1,Monday,21600,0,3.56,0.0,66.03,100.0,0.0,3.13,6
2018-06-18,2018,6,1,Monday,22500,0,3.56,0.0,63.42,100.0,0.0,2.92,6
2018-06-18,2018,6,1,Monday,23400,0,3.67,0.0,59.26,100.0,0.0,2.7,6
2018-06-18,2018,6,1,Monday,24300,0,4.0,0.0,55.95,100.0,0.0,2.7,6
2018-06-18,2018,6,1,Monday,25200,0,3.74,0.0,57.96,100.0,0.0,2.66,7
2018-06-18,2018,6,1,Monday,26100,0,3.92,0.0,58.67,100.0,0.0,2.84,7
2018-06-18,2018,6,1,Monday,27000,0,4.93,0.0,57.45,100.0,0.0,3.46,7
2018-06-18,2018,6,1,Monday,27900,0,5.26,0.0,63.47,100.0,0.0,4.32,7
2018-06-18,2018,6,1,Monday,28800,0,6.08,0.0,65.43,100.0,0.0,5.26,8
2018-06-18,2018,6,1,Monday,29700,0,49.21,0.0,80.24,100.0,0.03,66.17,8
2018-06-18,2018,6,1,Monday,30600,0,58.03,0.0,79.88,100.0,0.04,77.04,8
2018-06-18,2018,6,1,Monday,31500,0,65.66,0.0,81.52,100.0,0.04,92.41,8
2018-06-18,2018,6,1,Monday,32400,0,59.65,0.0,88.22,100.0,0.05,111.78,9
2018-06-18,2018,6,1,Monday,33300,1,38.38,0.0,91.34,100.0,0.04,86.11,9
2018-06-18,2018,6,1,Monday,34200,1,35.5,0.0,93.36,100.0,0.04,92.52,9
2018-06-18,2018,6,1,Monday,35100,1,26.03,0.0,95.35,100.0,0.04,82.33,9
2018-06-18,2018,6,1,Monday,36000,1,32.08,0.0,94.18,100.0,0.04,89.89,10
2018-06-18,2018,6,1,Monday,36900,2,30.13,0.0,93.22,100.0,0.04,77.58,10
2018-06-18,2018,6,1,Monday,37800,2,20.48,0.0,96.24,100.0,0.03,72.54,10
2018-06-18,2018,6,1,Monday,38700,2,28.84,0.0,94.38,100.0,0.04,82.37,10
2018-06-18,2018,6,1,Monday,39600,2,32.4,0.0,94.42,100.0,0.04,92.92,11
2018-06-18,2018,6,1,Monday,40500,2,45.61,0.0,90.67,100.0,0.04,98.06,11
2018-06-18,2018,6,1,Monday,41400,2,34.13,0.0,89.09,100.0,0.03,66.96,11
2018-06-18,2018,6,1,Monday,42300,2,40.97,0.0,90.57,100.0,0.04,87.52,11
2018-06-18,2018,6,1,Monday,43200,2,34.85,0.0,89.94,100.0,0.03,71.71,12
2018-06-18,2018,6,1,Monday,44100,1,3.02,12.92,97.2,69.5,0.01,12.49,12
2018-06-18,2018,6,1,Monday,45000,1,0.0,23.72,100.0,20.35,0.0,4.93,12
2018-06-18,2018,6,1,Monday,45900,1,0.0,23.51,100.0,20.52,0.0,4.93,12
2018-06-18,2018,6,1,Monday,46800,1,0.0,24.52,100.0,22.34,0.0,5.62,13
2018-06-18,2018,6,1,Monday,47700,2,22.82,2.05,95.4,99.96,0.03,72.65,13
2018-06-18,2018,6,1,Monday,48600,2,26.78,0.0,95.22,100.0,0.04,83.52,13
2018-06-18,2018,6,1,Monday,49500,2,24.44,0.0,96.41,100.0,0.04,88.74,13
2018-06-18,2018,6,1,Monday,50400,2,16.92,0.0,97.21,100.0,0.03,70.13,14
2018-06-18,2018,6,1,Monday,51300,2,28.8,0.0,95.7,100.0,0.04,95.0,14
2018-06-18,2018,6,1,Monday,52200,2,28.51,0.0,95.73,100.0,0.04,94.36,14
2018-06-18,2018,6,1,Monday,53100,2,21.56,0.0,94.12,100.0,0.03,60.08,14
2018-06-18,2018,6,1,Monday,54000,2,19.73,0.0,93.61,100.0,0.02,52.49,15
2018-06-18,2018,6,1,Monday,54900,2,22.75,0.0,91.97,100.0,0.02,53.28,15
2018-06-18,2018,6,1,Monday,55800,2,22.46,0.0,95.14,100.0,0.03,69.37,15
2018-06-18,2018,6,1,Monday,56700,2,30.46,0.0,95.33,100.0,0.04,96.12,15
2018-06-18,2018,6,1,Monday,57600,2,25.42,0.0,95.78,100.0,0.04,84.67,16
2018-06-18,2018,6,1,Monday,58500,2,23.72,0.0,94.94,100.0,0.03,71.68,16
2018-06-18,2018,6,1,Monday,59400,2,18.0,0.0,94.24,100.0,0.02,50.72,16
2018-06-18,2018,6,1,Monday,60300,2,11.63,0.0,96.52,100.0,0.02,42.91,16
2018-06-18,2018,6,1,Monday,61200,2,19.69,0.0,94.93,100.0,0.03,59.47,17
2018-06-18,2018,6,1,Monday,62100,1,13.61,0.0,95.48,100.0,0.02,43.74,17
2018-06-18,2018,6,1,Monday,63000,1,16.06,0.5,93.83,99.99,0.02,43.56,17
2018-06-18,2018,6,1,Monday,63900,1,0.04,7.13,100.0,97.12,0.01,29.05,17
2018-06-18,2018,6,1,Monday,64800,1,0.0,7.52,100.0,96.79,0.01,28.94,18
2018-06-18,2018,6,1,Monday,65700,1,25.52,1.66,85.76,99.92,0.02,42.55,18
2018-06-18,2018,6,1,Monday,66600,1,33.41,0.0,79.2,100.0,0.02,43.34,18
2018-06-18,2018,6,1,Monday,67500,1,18.94,0.0,90.32,100.0,0.02,39.85,18
2018-06-18,2018,6,1,Monday,68400,1,11.38,0.0,96.26,100.0,0.02,40.46,19
2018-06-18,2018,6,1,Monday,69300,1,17.82,0.0,92.44,100.0,0.02,43.2,19
2018-06-18,2018,6,1,Monday,70200,1,2.3,0.47,99.75,99.99,0.01,32.58,19
2018-06-18,2018,6,1,Monday,71100,1,6.73,0.25,98.21,100.0,0.02,35.06,19
2018-06-18,2018,6,1,Monday,72000,1,9.25,0.0,97.07,100.0,0.02,37.37,20
2018-06-18,2018,6,1,Monday,72900,1,7.88,0.0,97.64,100.0,0.02,35.6,20
2018-06-18,2018,6,1,Monday,73800,1,0.22,4.54,100.0,98.76,0.01,28.55,20
2018-06-18,2018,6,1,Monday,74700,1,0.14,8.03,100.0,95.62,0.01,26.24,20
2018-06-18,2018,6,1,Monday,75600,1,0.0,22.0,100.0,31.53,0.0,7.31,21
2018-06-18,2018,6,1,Monday,76500,1,0.0,22.57,100.0,26.17,0.0,6.12,21
2018-06-18,2018,6,1,Monday,77400,1,0.0,23.04,100.0,16.48,0.0,3.85,21
2018-06-18,2018,6,1,Monday,78300,1,0.0,22.9,100.0,16.75,0.0,3.89,21
2018-06-18,2018,6,1,Monday,79200,1,0.0,20.95,100.0,17.94,0.0,3.82,22
2018-06-18,2018,6,1,Monday,80100,1,1.12,12.31,95.65,28.57,0.0,3.67,22
2018-06-18,2018,6,1,Monday,81000,1,5.08,0.0,56.63,100.0,0.0,3.49,22
2018-06-18,2018,6,1,Monday,81900,1,5.22,0.0,54.8,100.0,0.0,3.42,22
2018-06-18,2018,6,1,Monday,82800,1,5.08,0.0,56.63,100.0,0.0,3.49,23
2018-06-18,2018,6,1,Monday,83700,0,4.64,0.0,59.33,100.0,0.0,3.42,23
2018-06-18,2018,6,1,Monday,84600,0,4.07,0.0,61.81,100.0,0.0,3.2,23
2018-06-18,2018,6,1,Monday,85500,0,4.32,0.0,53.56,100.0,0.0,2.74,23
2018-06-18,2018,6,1,Monday,0,0,4.75,0.0,56.82,100.0,0.0,3.28,0
2018-06-19,2018,6,1,Tuesday,900,0,4.54,0.0,55.0,100.0,0.0,2.99,0
2018-06-19,2018,6,1,Tuesday,1800,0,4.39,0.0,53.91,100.0,0.0,2.81,0
2018-06-19,2018,6,1,Tuesday,2700,0,4.72,0.0,51.15,100.0,0.0,2.81,0
2018-06-19,2018,6,1,Tuesday,3600,0,4.36,0.0,53.21,100.0,0.0,2.74,1
2018-06-19,2018,6,1,Tuesday,4500,0,4.32,0.0,53.56,100.0,0.0,2.74,1
2018-06-19,2018,6,1,Tuesday,5400,0,4.43,0.0,52.6,100.0,0.0,2.74,1
2018-06-19,2018,6,1,Tuesday,6300,0,4.43,0.0,53.02,100.0,0.0,2.77,1
2018-06-19,2018,6,1,Tuesday,7200,0,4.5,0.0,52.97,100.0,0.0,2.81,2
2018-06-19,2018,6,1,Tuesday,8100,0,4.79,0.0,50.06,100.0,0.0,2.77,2
2018-06-19,2018,6,1,Tuesday,9000,0,4.5,0.0,52.01,100.0,0.0,2.74,2
2018-06-19,2018,6,1,Tuesday,9900,0,4.5,0.0,52.42,100.0,0.0,2.77,2
2018-06-19,2018,6,1,Tuesday,10800,0,4.5,0.0,52.01,100.0,0.0,2.74,3
2018-06-19,2018,6,1,Tuesday,11700,0,4.21,0.0,60.99,100.0,0.0,3.24,3
2018-06-19,2018,6,1,Tuesday,12600,0,4.54,0.0,55.39,100.0,0.0,3.02,3
2018-06-19,2018,6,1,Tuesday,13500,0,4.54,0.0,51.67,100.0,0.0,2.74,3
2018-06-19,2018,6,1,Tuesday,14400,0,4.46,0.0,52.35,100.0,0.0,2.74,4
2018-06-19,2018,6,1,Tuesday,15300,0,4.57,0.0,51.83,100.0,0.0,2.77,4
2018-06-19,2018,6,1,Tuesday,16200,0,4.43,0.0,53.02,100.0,0.0,2.77,4
2018-06-19,2018,6,1,Tuesday,17100,0,4.46,0.0,53.71,100.0,0.0,2.84,4
2018-06-19,2018,6,1,Tuesday,18000,0,4.79,0.0,50.06,100.0,0.0,2.77,5
2018-06-19,2018,6,1,Tuesday,18900,0,4.68,0.0,50.93,100.0,0.0,2.77,5
2018-06-19,2018,6,1,Tuesday,19800,0,5.04,0.0,54.89,100.0,0.0,3.31,5
2018-06-19,2018,6,1,Tuesday,20700,0,4.97,0.0,52.92,100.0,0.0,3.1,5
2018-06-19,2018,6,1,Tuesday,21600,0,4.79,0.0,49.1,100.0,0.0,2.7,6
2018-06-19,2018,6,1,Tuesday,22500,0,4.68,0.0,51.48,100.0,0.0,2.81,6
2018-06-19,2018,6,1,Tuesday,23400,0,4.75,0.0,49.97,100.0,0.0,2.74,6
2018-06-19,2018,6,1,Tuesday,24300,0,5.22,0.0,47.79,100.0,0.0,2.84,6
2018-06-19,2018,6,1,Tuesday,25200,0,5.29,0.0,47.82,100.0,0.0,2.88,7
2018-06-19,2018,6,1,Tuesday,26100,0,4.97,0.0,59.09,100.0,0.0,3.64,7
2018-06-19,2018,6,1,Tuesday,27000,0,5.08,0.0,53.3,100.0,0.0,3.2,7
2018-06-19,2018,6,1,Tuesday,27900,0,4.79,0.0,57.31,100.0,0.0,3.35,7
2018-06-19,2018,6,1,Tuesday,28800,0,4.36,0.0,58.81,100.0,0.0,3.17,8
2018-06-19,2018,6,1,Tuesday,29700,0,22.5,0.0,76.05,100.0,0.01,26.35,8
2018-06-19,2018,6,1,Tuesday,30600,0,29.12,0.0,74.88,100.0,0.02,32.9,8
2018-06-19,2018,6,1,Tuesday,31500,0,47.81,0.0,81.75,100.0,0.03,67.86,8
2018-06-19,2018,6,1,Tuesday,32400,0,30.64,0.0,93.37,100.0,0.04,79.88,9
2018-06-19,2018,6,1,Tuesday,33300,1,22.97,0.0,96.03,100.0,0.04,79.06,9
2018-06-19,2018,6,1,Tuesday,34200,1,18.68,0.0,97.73,100.0,0.04,86.22,9
2018-06-19,2018,6,1,Tuesday,35100,1,18.94,0.0,95.9,100.0,0.03,64.12,9
2018-06-19,2018,6,1,Tuesday,36000,1,7.78,0.32,98.12,100.0,0.02,39.53,10
2018-06-19,2018,6,1,Tuesday,36900,2,5.18,0.97,99.05,99.97,0.02,37.26,10
2018-06-19,2018,6,1,Tuesday,37800,2,7.52,0.04,98.13,100.0,0.02,38.38,10
2018-06-19,2018,6,1,Tuesday,38700,2,7.49,0.0,98.22,100.0,0.02,39.13,10
2018-06-19,2018,6,1,Tuesday,39600,2,7.02,0.04,98.42,100.0,0.02,39.02,11
2018-06-19,2018,6,1,Tuesday,40500,2,14.8,0.0,91.72,100.0,0.02,34.06,11
2018-06-19,2018,6,1,Tuesday,41400,2,21.49,0.0,85.64,100.0,0.02,35.64,11
2018-06-19,2018,6,1,Tuesday,42300,2,28.55,0.0,82.71,100.0,0.02,42.01,11
2018-06-19,2018,6,1,Tuesday,43200,2,33.88,0.0,81.38,100.0,0.02,47.45,12
2018-06-19,2018,6,1,Tuesday,44100,1,1.94,15.48,98.17,54.3,0.0,10.01,12
2018-06-19,2018,6,1,Tuesday,45000,1,0.0,25.27,100.0,23.94,0.0,6.23,12
2018-06-19,2018,6,1,Tuesday,45900,1,0.0,24.7,100.0,24.46,0.0,6.23,12
2018-06-19,2018,6,1,Tuesday,46800,1,0.0,24.73,100.0,27.45,0.0,7.06,13
2018-06-19,2018,6,1,Tuesday,47700,2,6.91,4.57,97.79,99.02,0.01,32.33,13
2018-06-19,2018,6,1,Tuesday,48600,2,16.74,0.0,93.26,100.0,0.02,43.27,13
2018-06-19,2018,6,1,Tuesday,49500,2,16.27,0.0,93.74,100.0,0.02,43.81,13
2018-06-19,2018,6,1,Tuesday,50400,2,16.81,0.0,93.71,100.0,0.02,45.11,14
2018-06-19,2018,6,1,Tuesday,51300,2,21.53,0.0,92.08,100.0,0.02,50.83,14
2018-06-19,2018,6,1,Tuesday,52200,2,29.63,0.0,92.7,100.0,0.03,73.26,14
2018-06-19,2018,6,1,Tuesday,53100,2,17.68,0.0,93.99,100.0,0.02,48.67,14
2018-06-19,2018,6,1,Tuesday,54000,2,26.68,0.0,94.99,100.0,0.04,81.07,15
2018-06-19,2018,6,1,Tuesday,54900,2,24.88,0.0,94.77,100.0,0.03,73.84,15
2018-06-19,2018,6,1,Tuesday,55800,2,23.04,0.0,94.56,100.0,0.03,66.96,15
2018-06-19,2018,6,1,Tuesday,56700,2,30.53,0.0,94.9,100.0,0.04,91.91,15
2018-06-19,2018,6,1,Tuesday,57600,2,31.75,0.0,94.47,100.0,0.04,91.44,16
2018-06-19,2018,6,1,Tuesday,58500,2,32.11,0.0,89.92,100.0,0.03,65.99,16
2018-06-19,2018,6,1,Tuesday,59400,2,25.42,0.0,90.6,100.0,0.02,54.4,16
2018-06-19,2018,6,1,Tuesday,60300,2,17.24,0.0,94.39,100.0,0.02,49.28,16
2018-06-19,2018,6,1,Tuesday,61200,2,17.06,0.0,93.14,100.0,0.02,43.67,17
2018-06-19,2018,6,1,Tuesday,62100,1,15.48,0.04,93.97,100.0,0.02,42.55,17
2018-06-19,2018,6,1,Tuesday,63000,1,12.53,0.11,95.7,100.0,0.02,41.33,17
2018-06-19,2018,6,1,Tuesday,63900,1,0.29,6.59,100.0,97.69,0.01,30.1,17
2018-06-19,2018,6,1,Tuesday,64800,1,0.0,7.09,100.0,97.28,0.01,29.77,18
2018-06-19,2018,6,1,Tuesday,65700,1,18.97,1.48,88.37,99.91,0.02,35.82,18
2018-06-19,2018,6,1,Tuesday,66600,1,43.88,0.0,77.85,100.0,0.02,54.43,18
2018-06-19,2018,6,1,Tuesday,67500,1,29.7,0.0,85.53,100.0,0.02,49.03,18
2018-06-19,2018,6,1,Tuesday,68400,1,21.06,0.0,90.55,100.0,0.02,44.93,19
2018-06-19,2018,6,1,Tuesday,69300,1,12.35,0.0,95.2,100.0,0.02,38.41,19
2018-06-19,2018,6,1,Tuesday,70200,1,23.8,0.0,90.68,100.0,0.02,51.19,19
2018-06-19,2018,6,1,Tuesday,71100,1,19.91,0.0,92.79,100.0,0.02,49.57,19
2018-06-19,2018,6,1,Tuesday,72000,1,17.68,0.0,92.58,100.0,0.02,43.31,20
2018-06-19,2018,6,1,Tuesday,72900,1,5.54,0.04,98.77,100.0,0.02,35.03,20
2018-06-19,2018,6,1,Tuesday,73800,1,4.68,0.04,99.0,100.0,0.02,32.87,20
2018-06-19,2018,6,1,Tuesday,74700,1,3.89,0.04,99.29,100.0,0.01,32.44,20
2018-06-19,2018,6,1,Tuesday,75600,1,0.61,15.7,99.92,69.03,0.01,14.98,21
2018-06-19,2018,6,1,Tuesday,76500,1,0.0,22.54,100.0,28.34,0.0,6.66,21
2018-06-19,2018,6,1,Tuesday,77400,1,0.0,18.32,100.0,22.04,0.0,4.14,21
2018-06-19,2018,6,1,Tuesday,78300,1,0.0,17.21,100.0,22.64,0.0,4.0,21
2018-06-19,2018,6,1,Tuesday,79200,1,0.0,18.18,100.0,21.08,0.0,3.92,22
2018-06-19,2018,6,1,Tuesday,80100,1,1.08,11.23,96.36,32.73,0.0,3.89,22
2018-06-19,2018,6,1,Tuesday,81000,1,5.29,0.0,57.42,100.0,0.0,3.71,22
